analysis_id	tree_tip_label	sample_id_canonical	assembly_accession	prn_state	prn_mechanism_call	prn_event_id	country_iso3	year	selection_roles	nearest_to_disrupted_tip_count	nearest_neighbor_min_rank	nearest_neighbor_min_distance	source_disrupted_tip_examples	is_public_longread_or_hybrid	read_accessions
full_manifest_proxy_k3_neighborhood	SAMN05950788	SAMN05950788	GCA_002859665.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR5829777;SRR5829844
full_manifest_proxy_k3_neighborhood	SAMN05950790	SAMN05950790	GCA_002859685.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR5829762;SRR5829765
full_manifest_proxy_k3_neighborhood	SAMN05950791	SAMN05950791	GCA_002859725.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR5829763;SRR5829845
full_manifest_proxy_k3_neighborhood	SAMN06007540	SAMN06007540	GCA_002859745.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2014	disrupted_target					True	SRR5829759;SRR5829808
full_manifest_proxy_k3_neighborhood	SAMN06007541	SAMN06007541	GCA_002859765.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2014	disrupted_target					True	SRR5829781;SRR5829811
full_manifest_proxy_k3_neighborhood	SAMN06007542	SAMN06007542	GCA_002859205.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR5829738;SRR5829767
full_manifest_proxy_k3_neighborhood	SAMN06007543	SAMN06007543	GCA_002859785.1	disrupted	coding_disrupted_other	prn_evt_other_disruption__insertion_like__gap1042	USA	2014	disrupted_target					True	SRR5829748;SRR5829774;SRR5829784
full_manifest_proxy_k3_neighborhood	SAMN06007544	SAMN06007544	GCA_002859805.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	2	1	0.01938148	SAMN06007545;SAMN14488295	True	SRR5829790;SRR5829873
full_manifest_proxy_k3_neighborhood	SAMN06007545	SAMN06007545	GCA_002859825.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006209
full_manifest_proxy_k3_neighborhood	SAMN06007762	SAMN06007762	GCA_004006155.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9006205
full_manifest_proxy_k3_neighborhood	SAMN06434363	SAMN06434363	GCA_002021795.1	intact	intact	prn_evt_intact	JPN		nearest_intact_neighbor	2	2	0.02091956	SAMN08200079;SAMN18620749	True	
full_manifest_proxy_k3_neighborhood	SAMN07137591	SAMN07137591	GCA_002240475.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov94	USA	2011	disrupted_target					True	SRR9006181
full_manifest_proxy_k3_neighborhood	SAMN07137592	SAMN07137592	GCA_002240435.1	intact	intact	prn_evt_intact	USA	2013	nearest_intact_neighbor	1	3	0.02272508	SAMN08524468	True	SRR5829847
full_manifest_proxy_k3_neighborhood	SAMN07137593	SAMN07137593	GCA_002240495.1	intact	intact	prn_evt_intact	USA	2016	nearest_intact_neighbor	3	2	0.02200526	SAMN08524472;SAMN10176964;SAMN10182696	True	SRR9006089
full_manifest_proxy_k3_neighborhood	SAMN07352190	SAMN07352190	GCA_004009215.1	intact	intact	prn_evt_intact	USA	2011	nearest_intact_neighbor	1	2	0.02161310	SAMN04383598	True	SRR5829805
full_manifest_proxy_k3_neighborhood	SAMN07352192	SAMN07352192	GCA_004009735.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR5829739;SRR5829831
full_manifest_proxy_k3_neighborhood	SAMN07352193	SAMN07352193	GCA_004007415.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR5829756;SRR5829779
full_manifest_proxy_k3_neighborhood	SAMN07352196	SAMN07352196	GCA_004637265.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR5829840;SRR5829865
full_manifest_proxy_k3_neighborhood	SAMN07352197	SAMN07352197	GCA_004007155.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR5829796;SRR5829835
full_manifest_proxy_k3_neighborhood	SAMN07352198	SAMN07352198	GCA_008179985.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR5829749
full_manifest_proxy_k3_neighborhood	SAMN07352199	SAMN07352199	GCA_004637245.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR5829769;SRR5829803
full_manifest_proxy_k3_neighborhood	SAMN07352209	SAMN07352209	GCA_004637205.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2014	disrupted_target					True	SRR5829799;SRR5829832
full_manifest_proxy_k3_neighborhood	SAMN07352213	SAMN07352213	GCA_004637185.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	4	2	0.02168458	SAMN03251820;SAMN04383584;SAMN06007542;SAMN14488256	True	SRR5829752;SRR5829826
full_manifest_proxy_k3_neighborhood	SAMN07352214	SAMN07352214	GCA_004637165.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2014	disrupted_target					True	SRR5829870;SRR5829874
full_manifest_proxy_k3_neighborhood	SAMN07352218	SAMN07352218	GCA_004637145.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	1	1	0.01999336	SAMN12912179	True	SRR5829788;SRR5829858
full_manifest_proxy_k3_neighborhood	SAMN07352219	SAMN07352219	GCA_004637125.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2014	disrupted_target					True	SRR5829768;SRR5829834
full_manifest_proxy_k3_neighborhood	SAMN07352224	SAMN07352224	GCA_013168695.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR5829789;SRR5829798
full_manifest_proxy_k3_neighborhood	SAMN07352227	SAMN07352227	GCA_004637105.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR5829786;SRR5829791
full_manifest_proxy_k3_neighborhood	SAMN08016809	SAMN08016809	GCA_004008415.1	intact	intact	prn_evt_intact	USA	2015	nearest_intact_neighbor	3	1	0.02007974	SAMN14488293;SAMN14488305;SAMN14488306	True	SRR9006236
full_manifest_proxy_k3_neighborhood	SAMN08136965	SAMN08136965	GCA_004009395.1	intact	intact	prn_evt_intact	USA	2000	nearest_intact_neighbor	2	3	0.02291158	SAMN05751700;SAMN10182691	True	SRR9006106
full_manifest_proxy_k3_neighborhood	SAMN08136967	SAMN08136967	GCA_004009255.1	intact	intact	prn_evt_intact	USA	2001	nearest_intact_neighbor	6	3	0.01337514	SAMN10298224;SAMN12523747;SAMN14488257;SAMN14488324;SAMN18620759;SAMN18620824	True	SRR9006093
full_manifest_proxy_k3_neighborhood	SAMN08136968	SAMN08136968	GCA_004009635.1	intact	intact	prn_evt_intact	USA	2002	nearest_intact_neighbor	2	1	0.01903046	SAMN12108538;SAMN12305718	True	SRR9006112
full_manifest_proxy_k3_neighborhood	SAMN08136971	SAMN08136971	GCA_004008555.1	intact	intact	prn_evt_intact	USA	2002	nearest_intact_neighbor	2	1	0.01968876	SAMN11822392;SAMN12305724	True	SRR9006134
full_manifest_proxy_k3_neighborhood	SAMN08136972	SAMN08136972	GCA_004009275.1	intact	intact	prn_evt_intact	USA	2003	nearest_intact_neighbor	1	1	0.02218278	SAMN08524468	True	SRR9006136
full_manifest_proxy_k3_neighborhood	SAMN08136973	SAMN08136973	GCA_004008655.1	intact	intact	prn_evt_intact	USA	2007	nearest_intact_neighbor	2	1	0.01752514	SAMN08471224;SAMN10182675	True	SRR9006155
full_manifest_proxy_k3_neighborhood	SAMN08136975	SAMN08136975	GCA_004008915.1	intact	intact	prn_evt_intact	USA	2007	nearest_intact_neighbor	4	1	0.02033720	SAMN10176966;SAMN12385786;SAMN12523761;SAMN42391128	True	SRR9006153
full_manifest_proxy_k3_neighborhood	SAMN08136979	SAMN08136979	GCA_004007335.1	intact	intact	prn_evt_intact	USA	2010	nearest_intact_neighbor	2	1	0.01665114	SAMN05716054;SAMN08524458	True	SRR9006183
full_manifest_proxy_k3_neighborhood	SAMN08136981	SAMN08136981	GCA_004008855.1	intact	intact	prn_evt_intact	USA	2011	nearest_intact_neighbor	1	3	0.01846110	SAMN03702659	True	SRR9006188
full_manifest_proxy_k3_neighborhood	SAMN08136983	SAMN08136983	GCA_004007275.1	intact	intact	prn_evt_intact	USA	2011	nearest_intact_neighbor	7	1	0.02034058	SAMN03702637;SAMN03702638;SAMN03702682;SAMN04221195;SAMN04383601;SAMN08214409;SAMN12523715	True	
full_manifest_proxy_k3_neighborhood	SAMN08136984	SAMN08136984	GCA_004009315.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2011	disrupted_target					True	
full_manifest_proxy_k3_neighborhood	SAMN08136985	SAMN08136985	GCA_004009295.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2011	disrupted_target					True	SRR9006185
full_manifest_proxy_k3_neighborhood	SAMN08136986	SAMN08136986	GCA_004009235.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2011	disrupted_target					True	SRR9006180
full_manifest_proxy_k3_neighborhood	SAMN08136987	SAMN08136987	GCA_004009335.1	intact	intact	prn_evt_intact	USA	2011	nearest_intact_neighbor	2	1	0.01764628	SAMN03702680;SAMN03877223	True	SRR9006204
full_manifest_proxy_k3_neighborhood	SAMN08136988	SAMN08136988	GCA_004008955.1	intact	intact	prn_evt_intact	USA	2012	nearest_intact_neighbor	5	2	0.01992716	SAMN03216666;SAMN04221199;SAMN04383599;SAMN10176220;SAMN11822270	True	SRR9006206
full_manifest_proxy_k3_neighborhood	SAMN08136990	SAMN08136990	GCA_004008995.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2012	disrupted_target					True	SRR9006207
full_manifest_proxy_k3_neighborhood	SAMN08136991	SAMN08136991	GCA_004007095.1	disrupted	coding_disrupted_other	prn_evt_other_disruption__insertion_like__gap1042	USA	2013	disrupted_target					True	SRR9006103
full_manifest_proxy_k3_neighborhood	SAMN08164936	SAMN08164936	GCA_004009155.1	intact	intact	prn_evt_intact	USA	2003	nearest_intact_neighbor	2	1	0.01953100	SAMN08200079;SAMN18620749	True	SRR9006130
full_manifest_proxy_k3_neighborhood	SAMN08164938	SAMN08164938	GCA_004009515.1	intact	intact	prn_evt_intact	USA	2008	nearest_intact_neighbor	4	1	0.01690122	SAMN10176211;SAMN10182678;SAMN10182679;SAMN18620781	True	SRR9006154
full_manifest_proxy_k3_neighborhood	SAMN08164939	SAMN08164939	GCA_004009415.1	intact	intact	prn_evt_intact	USA	2010	nearest_intact_neighbor	1	1	0.01709526	SAMN03464281	True	SRR9006152
full_manifest_proxy_k3_neighborhood	SAMN08164943	SAMN08164943	GCA_004009455.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9006202
full_manifest_proxy_k3_neighborhood	SAMN08164944	SAMN08164944	GCA_004009035.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9006221
full_manifest_proxy_k3_neighborhood	SAMN08164945	SAMN08164945	GCA_004009435.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2012	disrupted_target					True	SRR9006224
full_manifest_proxy_k3_neighborhood	SAMN08164946	SAMN08164946	GCA_004009095.1	intact	intact	prn_evt_intact	USA	2013	nearest_intact_neighbor	3	2	0.02161309	SAMN04383598;SAMN10161210;SAMN11822404	True	SRR9006223;SRR9006226
full_manifest_proxy_k3_neighborhood	SAMN08164947	SAMN08164947	GCA_004009175.1	intact	intact	prn_evt_intact	USA	2012	nearest_intact_neighbor	4	1	0.02055770	SAMN07352197;SAMN12523752;SAMN12523763;SAMN13699847	True	SRR9006225
full_manifest_proxy_k3_neighborhood	SAMN08164949	SAMN08164949	GCA_004009115.1	intact	intact	prn_evt_intact	USA	2007	nearest_intact_neighbor	5	3	0.02294280	SAMN10182684;SAMN10298216;SAMN18620758;SAMN18620768;SAMN18620807	True	SRR9006094
full_manifest_proxy_k3_neighborhood	SAMN08164950	SAMN08164950	GCA_004009495.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR9006059
full_manifest_proxy_k3_neighborhood	SAMN08164951	SAMN08164951	GCA_004009475.1	intact	intact	prn_evt_intact	USA	2012	nearest_intact_neighbor	7	2	0.01926556	SAMN03216670;SAMN03455361;SAMN03464274;SAMN03702631;SAMN08395644;SAMN08395649;SAMN10176196	True	SRR9006104
full_manifest_proxy_k3_neighborhood	SAMN08178167	SAMN08178167	GCA_004009575.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9006060
full_manifest_proxy_k3_neighborhood	SAMN08178168	SAMN08178168	GCA_004009535.1	intact	intact	prn_evt_intact	USA	2007	nearest_intact_neighbor	1	2	0.01913946	SAMN08136990	True	SRR9006061
full_manifest_proxy_k3_neighborhood	SAMN08200079	SAMN08200079	GCA_004009715.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2013	disrupted_target					True	SRR9006067
full_manifest_proxy_k3_neighborhood	SAMN08200081	SAMN08200081	GCA_004009795.1	intact	intact	prn_evt_intact	USA	2002	nearest_intact_neighbor	7	2	0.01923982	SAMN03216670;SAMN03455361;SAMN03464274;SAMN03464281;SAMN03702631;SAMN08395644;SAMN08395649	True	SRR9006108
full_manifest_proxy_k3_neighborhood	SAMN08214406	SAMN08214406	GCA_004009675.1	intact	intact	prn_evt_intact	USA	2006	nearest_intact_neighbor	1	2	0.02109608	SAMN18620816	True	SRR9006158
full_manifest_proxy_k3_neighborhood	SAMN08214407	SAMN08214407	GCA_004009775.1	intact	intact	prn_evt_intact	USA	2012	nearest_intact_neighbor	3	1	0.02075442	SAMN12385784;SAMN12585521;SAMN12585522	True	SRR9006219;SRR9006222
full_manifest_proxy_k3_neighborhood	SAMN08214409	SAMN08214409	GCA_004637225.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2012	disrupted_target					True	SRR9006199
full_manifest_proxy_k3_neighborhood	SAMN08395605	SAMN08395605	GCA_004635385.1	intact	intact	prn_evt_intact	GBR	1967	nearest_intact_neighbor	7	1	0.02011762	SAMN02436249;SAMN08524445;SAMN08524447;SAMN10176199;SAMN10182722;SAMN10182726;SAMN12305712	True	SRR9006070
full_manifest_proxy_k3_neighborhood	SAMN08395608	SAMN08395608	GCA_004635345.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	2	2	0.02354892	SAMD01593376;SAMN10298212	True	SRR9006098
full_manifest_proxy_k3_neighborhood	SAMN08395610	SAMN08395610	GCA_004635305.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	2	3	0.02354892	SAMD01593376;SAMN10298212	True	SRR9006096
full_manifest_proxy_k3_neighborhood	SAMN08395619	SAMN08395619	GCA_004635165.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	3	3	0.02183014	SAMN04383578;SAMN14488278;SAMN18620756	True	SRR9006126
full_manifest_proxy_k3_neighborhood	SAMN08395620	SAMN08395620	GCA_004635145.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	5	2	0.02183014	SAMN04383578;SAMN08524463;SAMN12585515;SAMN14488278;SAMN18620756	True	SRR9006117
full_manifest_proxy_k3_neighborhood	SAMN08395623	SAMN08395623	GCA_004635405.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	33	2	0.02244402	SAMN02436202;SAMN02436249;SAMN02436301;SAMN03854494;SAMN05751694;SAMN05751699;SAMN06007541;SAMN08469402;SAMN08524445;SAMN08524447	True	SRR9006215
full_manifest_proxy_k3_neighborhood	SAMN08395627	SAMN08395627	GCA_004634925.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	1	2	0.02131858	SAMN03455366	True	SRR9006211
full_manifest_proxy_k3_neighborhood	SAMN08395628	SAMN08395628	GCA_004634785.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	2	3	0.02244971	SAMN11822392;SAMN12305724	True	SRR9006210
full_manifest_proxy_k3_neighborhood	SAMN08395629	SAMN08395629	GCA_004634765.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9006218
full_manifest_proxy_k3_neighborhood	SAMN08395630	SAMN08395630	GCA_004634905.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9006217
full_manifest_proxy_k3_neighborhood	SAMN08395631	SAMN08395631	GCA_004634745.1	intact	intact	prn_evt_intact	GTM	2014	nearest_intact_neighbor	1	2	0.02272508	SAMN08524468	True	SRR9006191
full_manifest_proxy_k3_neighborhood	SAMN08395632	SAMN08395632	GCA_004634885.1	intact	intact	prn_evt_intact	GTM	2014	nearest_intact_neighbor	2	1	0.02114094	SAMN08524477;SAMN18620802	True	SRR9006192
full_manifest_proxy_k3_neighborhood	SAMN08395634	SAMN08395634	GCA_004634705.1	intact	intact	prn_evt_intact	GTM	2014	nearest_intact_neighbor	38	2	0.02122522	SAMN03216665;SAMN03249363;SAMN03491903;SAMN03702625;SAMN03702686;SAMN04383583;SAMN05751697;SAMN07137591;SAMN08395636;SAMN08469397	True	SRR9006194
full_manifest_proxy_k3_neighborhood	SAMN08395635	SAMN08395635	GCA_004634685.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9006195
full_manifest_proxy_k3_neighborhood	SAMN08395636	SAMN08395636	GCA_004634865.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2014	disrupted_target					True	SRR9006196
full_manifest_proxy_k3_neighborhood	SAMN08395637	SAMN08395637	GCA_004634665.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2014	disrupted_target					True	SRR9006198
full_manifest_proxy_k3_neighborhood	SAMN08395638	SAMN08395638	GCA_004634645.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006189
full_manifest_proxy_k3_neighborhood	SAMN08395639	SAMN08395639	GCA_004634625.1	intact	intact	prn_evt_intact	USA	2014	nearest_intact_neighbor	4	1	0.02000388	SAMN10176966;SAMN12385786;SAMN12523761;SAMN42391128	True	SRR9006073
full_manifest_proxy_k3_neighborhood	SAMN08395640	SAMN08395640	GCA_004634605.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006072
full_manifest_proxy_k3_neighborhood	SAMN08395641	SAMN08395641	GCA_004634585.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006075
full_manifest_proxy_k3_neighborhood	SAMN08395642	SAMN08395642	GCA_004635585.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006074
full_manifest_proxy_k3_neighborhood	SAMN08395643	SAMN08395643	GCA_004635565.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2014	disrupted_target					True	SRR9006079
full_manifest_proxy_k3_neighborhood	SAMN08395644	SAMN08395644	GCA_004635545.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2014	disrupted_target					True	SRR9006232
full_manifest_proxy_k3_neighborhood	SAMN08395645	SAMN08395645	GCA_004635525.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9006237
full_manifest_proxy_k3_neighborhood	SAMN08395646	SAMN08395646	GCA_004635505.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	
full_manifest_proxy_k3_neighborhood	SAMN08395647	SAMN08395647	GCA_004634845.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2015	disrupted_target					True	SRR9006085
full_manifest_proxy_k3_neighborhood	SAMN08395649	SAMN08395649	GCA_004635465.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2015	disrupted_target					True	SRR9006083
full_manifest_proxy_k3_neighborhood	SAMN08469392	SAMN08469392	GCA_004636205.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006190
full_manifest_proxy_k3_neighborhood	SAMN08469393	SAMN08469393	GCA_004636185.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006077
full_manifest_proxy_k3_neighborhood	SAMN08469394	SAMN08469394	GCA_004636165.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2014	disrupted_target					True	SRR9006080
