segment_id	segment_type	parent_node_id	child_node_id	x_cladogram	xend_cladogram	y_order	yend_order
m5node_000263->GCA_032278865.1	horizontal	m5node_000263	GCA_032278865.1	51.000000	52.000000	216.000000	216.000000
m5node_000263->GCA_032290285.1	horizontal	m5node_000263	GCA_032290285.1	51.000000	52.000000	217.000000	217.000000
m5node_000264.vertical	vertical	m5node_000264		50.000000	50.000000	218.000000	219.000000
m5node_000264->GCA_032276425.1	horizontal	m5node_000264	GCA_032276425.1	50.000000	51.000000	218.000000	218.000000
m5node_000264->GCA_032280565.1	horizontal	m5node_000264	GCA_032280565.1	50.000000	51.000000	219.000000	219.000000
m5node_000265.vertical	vertical	m5node_000265		49.000000	49.000000	220.500000	222.000000
m5node_000265->m5node_000266	horizontal	m5node_000265	m5node_000266	49.000000	50.000000	220.500000	220.500000
m5node_000265->GCA_900465785.1	horizontal	m5node_000265	GCA_900465785.1	49.000000	50.000000	222.000000	222.000000
m5node_000266.vertical	vertical	m5node_000266		50.000000	50.000000	220.000000	221.000000
m5node_000266->GCA_050563105.1	horizontal	m5node_000266	GCA_050563105.1	50.000000	51.000000	220.000000	220.000000
m5node_000266->GCA_050563115.1	horizontal	m5node_000266	GCA_050563115.1	50.000000	51.000000	221.000000	221.000000
m5node_000267.vertical	vertical	m5node_000267		47.000000	47.000000	223.500000	225.000000
m5node_000267->m5node_000268	horizontal	m5node_000267	m5node_000268	47.000000	48.000000	223.500000	223.500000
m5node_000267->GCA_032283205.1	horizontal	m5node_000267	GCA_032283205.1	47.000000	48.000000	225.000000	225.000000
m5node_000268.vertical	vertical	m5node_000268		48.000000	48.000000	223.000000	224.000000
m5node_000268->GCA_032277225.1	horizontal	m5node_000268	GCA_032277225.1	48.000000	49.000000	223.000000	223.000000
m5node_000268->GCA_032284125.1	horizontal	m5node_000268	GCA_032284125.1	48.000000	49.000000	224.000000	224.000000
m5node_000269.vertical	vertical	m5node_000269		46.000000	46.000000	233.882812	280.148682
m5node_000269->m5node_000270	horizontal	m5node_000269	m5node_000270	46.000000	47.000000	233.882812	233.882812
m5node_000269->m5node_000284	horizontal	m5node_000269	m5node_000284	46.000000	47.000000	280.148682	280.148682
m5node_000270.vertical	vertical	m5node_000270		47.000000	47.000000	229.640625	238.125000
m5node_000270->m5node_000271	horizontal	m5node_000270	m5node_000271	47.000000	48.000000	229.640625	229.640625
m5node_000270->m5node_000281	horizontal	m5node_000270	m5node_000281	47.000000	48.000000	238.125000	238.125000
m5node_000271.vertical	vertical	m5node_000271		48.000000	48.000000	227.250000	232.031250
m5node_000271->m5node_000272	horizontal	m5node_000271	m5node_000272	48.000000	49.000000	227.250000	227.250000
m5node_000271->m5node_000274	horizontal	m5node_000271	m5node_000274	48.000000	49.000000	232.031250	232.031250
m5node_000272.vertical	vertical	m5node_000272		49.000000	49.000000	226.500000	228.000000
m5node_000272->m5node_000273	horizontal	m5node_000272	m5node_000273	49.000000	50.000000	226.500000	226.500000
m5node_000272->GCA_008821225.1	horizontal	m5node_000272	GCA_008821225.1	49.000000	50.000000	228.000000	228.000000
m5node_000273.vertical	vertical	m5node_000273		50.000000	50.000000	226.000000	227.000000
m5node_000273->GCA_008821205.1	horizontal	m5node_000273	GCA_008821205.1	50.000000	51.000000	226.000000	226.000000
m5node_000273->GCA_050563165.1	horizontal	m5node_000273	GCA_050563165.1	50.000000	51.000000	227.000000	227.000000
m5node_000274.vertical	vertical	m5node_000274		49.000000	49.000000	229.500000	234.562500
m5node_000274->m5node_000275	horizontal	m5node_000274	m5node_000275	49.000000	50.000000	229.500000	229.500000
m5node_000274->m5node_000276	horizontal	m5node_000274	m5node_000276	49.000000	50.000000	234.562500	234.562500
m5node_000275.vertical	vertical	m5node_000275		50.000000	50.000000	229.000000	230.000000
m5node_000275->GCA_008821285.1	horizontal	m5node_000275	GCA_008821285.1	50.000000	51.000000	229.000000	229.000000
m5node_000275->GCA_050562285.1	horizontal	m5node_000275	GCA_050562285.1	50.000000	51.000000	230.000000	230.000000
m5node_000276.vertical	vertical	m5node_000276		50.000000	50.000000	233.125000	236.000000
m5node_000276->m5node_000277	horizontal	m5node_000276	m5node_000277	50.000000	51.000000	233.125000	233.125000
m5node_000276->GCA_050563145.1	horizontal	m5node_000276	GCA_050563145.1	50.000000	51.000000	236.000000	236.000000
m5node_000277.vertical	vertical	m5node_000277		51.000000	51.000000	231.750000	234.500000
m5node_000277->m5node_000278	horizontal	m5node_000277	m5node_000278	51.000000	52.000000	231.750000	231.750000
m5node_000277->m5node_000280	horizontal	m5node_000277	m5node_000280	51.000000	52.000000	234.500000	234.500000
m5node_000278.vertical	vertical	m5node_000278		52.000000	52.000000	231.000000	232.500000
m5node_000278->GCA_030252875.1	horizontal	m5node_000278	GCA_030252875.1	52.000000	53.000000	231.000000	231.000000
m5node_000278->m5node_000279	horizontal	m5node_000278	m5node_000279	52.000000	53.000000	232.500000	232.500000
m5node_000279.vertical	vertical	m5node_000279		53.000000	53.000000	232.000000	233.000000
m5node_000279->GCA_030254165.1	horizontal	m5node_000279	GCA_030254165.1	53.000000	54.000000	232.000000	232.000000
m5node_000279->GCA_030254205.1	horizontal	m5node_000279	GCA_030254205.1	53.000000	54.000000	233.000000	233.000000
m5node_000280.vertical	vertical	m5node_000280		52.000000	52.000000	234.000000	235.000000
m5node_000280->GCA_030252915.1	horizontal	m5node_000280	GCA_030252915.1	52.000000	53.000000	234.000000	234.000000
m5node_000280->GCA_030254265.1	horizontal	m5node_000280	GCA_030254265.1	52.000000	53.000000	235.000000	235.000000
m5node_000281.vertical	vertical	m5node_000281		48.000000	48.000000	237.000000	239.250000
m5node_000281->GCA_008822865.1	horizontal	m5node_000281	GCA_008822865.1	48.000000	49.000000	237.000000	237.000000
m5node_000281->m5node_000282	horizontal	m5node_000281	m5node_000282	48.000000	49.000000	239.250000	239.250000
m5node_000282.vertical	vertical	m5node_000282		49.000000	49.000000	238.500000	240.000000
m5node_000282->m5node_000283	horizontal	m5node_000282	m5node_000283	49.000000	50.000000	238.500000	238.500000
m5node_000282->GCA_042465535.1	horizontal	m5node_000282	GCA_042465535.1	49.000000	50.000000	240.000000	240.000000
m5node_000283.vertical	vertical	m5node_000283		50.000000	50.000000	238.000000	239.000000
m5node_000283->GCA_042465105.1	horizontal	m5node_000283	GCA_042465105.1	50.000000	51.000000	238.000000	238.000000
m5node_000283->GCA_042465525.1	horizontal	m5node_000283	GCA_042465525.1	50.000000	51.000000	239.000000	239.000000
m5node_000284.vertical	vertical	m5node_000284		47.000000	47.000000	277.172363	283.125000
m5node_000284->m5node_000285	horizontal	m5node_000284	m5node_000285	47.000000	48.000000	277.172363	277.172363
m5node_000284->m5node_000324	horizontal	m5node_000284	m5node_000324	47.000000	48.000000	283.125000	283.125000
m5node_000285.vertical	vertical	m5node_000285		48.000000	48.000000	274.844727	279.500000
m5node_000285->m5node_000286	horizontal	m5node_000285	m5node_000286	48.000000	49.000000	274.844727	274.844727
m5node_000285->m5node_000323	horizontal	m5node_000285	m5node_000323	48.000000	49.000000	279.500000	279.500000
m5node_000286.vertical	vertical	m5node_000286		49.000000	49.000000	271.689453	278.000000
m5node_000286->m5node_000287	horizontal	m5node_000286	m5node_000287	49.000000	50.000000	271.689453	271.689453
m5node_000286->GCA_013168555.1	horizontal	m5node_000286	GCA_013168555.1	49.000000	50.000000	278.000000	278.000000
m5node_000287.vertical	vertical	m5node_000287		50.000000	50.000000	266.378906	277.000000
m5node_000287->m5node_000288	horizontal	m5node_000287	m5node_000288	50.000000	51.000000	266.378906	266.378906
m5node_000287->GCA_030254425.1	horizontal	m5node_000287	GCA_030254425.1	50.000000	51.000000	277.000000	277.000000
m5node_000288.vertical	vertical	m5node_000288		51.000000	51.000000	261.070312	271.687500
m5node_000288->m5node_000289	horizontal	m5node_000288	m5node_000289	51.000000	52.000000	261.070312	261.070312
m5node_000288->m5node_000315	horizontal	m5node_000288	m5node_000315	51.000000	52.000000	271.687500	271.687500
m5node_000289.vertical	vertical	m5node_000289		52.000000	52.000000	255.140625	267.000000
m5node_000289->m5node_000290	horizontal	m5node_000289	m5node_000290	52.000000	53.000000	255.140625	255.140625
m5node_000289->GCA_042465455.1	horizontal	m5node_000289	GCA_042465455.1	52.000000	53.000000	267.000000	267.000000
m5node_000290.vertical	vertical	m5node_000290		53.000000	53.000000	249.937500	260.343750
m5node_000290->m5node_000291	horizontal	m5node_000290	m5node_000291	53.000000	54.000000	249.937500	249.937500
m5node_000290->m5node_000306	horizontal	m5node_000290	m5node_000306	53.000000	54.000000	260.343750	260.343750
m5node_000291.vertical	vertical	m5node_000291		54.000000	54.000000	246.562500	253.312500
m5node_000291->m5node_000292	horizontal	m5node_000291	m5node_000292	54.000000	55.000000	246.562500	246.562500
m5node_000291->m5node_000301	horizontal	m5node_000291	m5node_000301	54.000000	55.000000	253.312500	253.312500
m5node_000292.vertical	vertical	m5node_000292		55.000000	55.000000	244.000000	249.125000
m5node_000292->m5node_000293	horizontal	m5node_000292	m5node_000293	55.000000	56.000000	244.000000	244.000000
m5node_000292->m5node_000298	horizontal	m5node_000292	m5node_000298	55.000000	56.000000	249.125000	249.125000
m5node_000293.vertical	vertical	m5node_000293		56.000000	56.000000	242.500000	245.500000
m5node_000293->m5node_000294	horizontal	m5node_000293	m5node_000294	56.000000	57.000000	242.500000	242.500000
m5node_000293->m5node_000297	horizontal	m5node_000293	m5node_000297	56.000000	57.000000	245.500000	245.500000
m5node_000294.vertical	vertical	m5node_000294		57.000000	57.000000	241.500000	243.500000
m5node_000294->m5node_000295	horizontal	m5node_000294	m5node_000295	57.000000	58.000000	241.500000	241.500000
m5node_000294->m5node_000296	horizontal	m5node_000294	m5node_000296	57.000000	58.000000	243.500000	243.500000
m5node_000295.vertical	vertical	m5node_000295		58.000000	58.000000	241.000000	242.000000
m5node_000295->GCA_008822005.1	horizontal	m5node_000295	GCA_008822005.1	58.000000	59.000000	241.000000	241.000000
m5node_000295->GCA_008822505.1	horizontal	m5node_000295	GCA_008822505.1	58.000000	59.000000	242.000000	242.000000
m5node_000296.vertical	vertical	m5node_000296		58.000000	58.000000	243.000000	244.000000
m5node_000296->GCA_042465215.1	horizontal	m5node_000296	GCA_042465215.1	58.000000	59.000000	243.000000	243.000000
m5node_000296->GCA_042465285.1	horizontal	m5node_000296	GCA_042465285.1	58.000000	59.000000	244.000000	244.000000
m5node_000297.vertical	vertical	m5node_000297		57.000000	57.000000	245.000000	246.000000
m5node_000297->GCA_050562555.1	horizontal	m5node_000297	GCA_050562555.1	57.000000	58.000000	245.000000	245.000000
m5node_000297->GCA_050563175.1	horizontal	m5node_000297	GCA_050563175.1	57.000000	58.000000	246.000000	246.000000
m5node_000298.vertical	vertical	m5node_000298		56.000000	56.000000	248.250000	250.000000
m5node_000298->m5node_000299	horizontal	m5node_000298	m5node_000299	56.000000	57.000000	248.250000	248.250000
m5node_000298->GCA_008822545.1	horizontal	m5node_000298	GCA_008822545.1	56.000000	57.000000	250.000000	250.000000
m5node_000299.vertical	vertical	m5node_000299		57.000000	57.000000	247.500000	249.000000
m5node_000299->m5node_000300	horizontal	m5node_000299	m5node_000300	57.000000	58.000000	247.500000	247.500000
m5node_000299->GCA_008822565.1	horizontal	m5node_000299	GCA_008822565.1	57.000000	58.000000	249.000000	249.000000
m5node_000300.vertical	vertical	m5node_000300		58.000000	58.000000	247.000000	248.000000
m5node_000300->GCA_008822525.1	horizontal	m5node_000300	GCA_008822525.1	58.000000	59.000000	247.000000	247.000000
m5node_000300->GCA_050562445.1	horizontal	m5node_000300	GCA_050562445.1	58.000000	59.000000	248.000000	248.000000
m5node_000301.vertical	vertical	m5node_000301		55.000000	55.000000	251.500000	255.125000
m5node_000301->m5node_000302	horizontal	m5node_000301	m5node_000302	55.000000	56.000000	251.500000	251.500000
m5node_000301->m5node_000303	horizontal	m5node_000301	m5node_000303	55.000000	56.000000	255.125000	255.125000
m5node_000302.vertical	vertical	m5node_000302		56.000000	56.000000	251.000000	252.000000
m5node_000302->GCA_030252835.1	horizontal	m5node_000302	GCA_030252835.1	56.000000	57.000000	251.000000	251.000000
m5node_000302->GCA_050562725.1	horizontal	m5node_000302	GCA_050562725.1	56.000000	57.000000	252.000000	252.000000
m5node_000303.vertical	vertical	m5node_000303		56.000000	56.000000	254.250000	256.000000
m5node_000303->m5node_000304	horizontal	m5node_000303	m5node_000304	56.000000	57.000000	254.250000	254.250000
m5node_000303->GCA_042465435.1	horizontal	m5node_000303	GCA_042465435.1	56.000000	57.000000	256.000000	256.000000
m5node_000304.vertical	vertical	m5node_000304		57.000000	57.000000	253.500000	255.000000
m5node_000304->m5node_000305	horizontal	m5node_000304	m5node_000305	57.000000	58.000000	253.500000	253.500000
m5node_000304->GCA_042465425.1	horizontal	m5node_000304	GCA_042465425.1	57.000000	58.000000	255.000000	255.000000
m5node_000305.vertical	vertical	m5node_000305		58.000000	58.000000	253.000000	254.000000
m5node_000305->GCA_030253055.1	horizontal	m5node_000305	GCA_030253055.1	58.000000	59.000000	253.000000	253.000000
m5node_000305->GCA_050562575.1	horizontal	m5node_000305	GCA_050562575.1	58.000000	59.000000	254.000000	254.000000
m5node_000306.vertical	vertical	m5node_000306		54.000000	54.000000	258.250000	262.437500
m5node_000306->m5node_000307	horizontal	m5node_000306	m5node_000307	54.000000	55.000000	258.250000	258.250000
m5node_000306->m5node_000309	horizontal	m5node_000306	m5node_000309	54.000000	55.000000	262.437500	262.437500
m5node_000307.vertical	vertical	m5node_000307		55.000000	55.000000	257.500000	259.000000
m5node_000307->m5node_000308	horizontal	m5node_000307	m5node_000308	55.000000	56.000000	257.500000	257.500000
m5node_000307->GCA_050563045.1	horizontal	m5node_000307	GCA_050563045.1	55.000000	56.000000	259.000000	259.000000
m5node_000308.vertical	vertical	m5node_000308		56.000000	56.000000	257.000000	258.000000
m5node_000308->GCA_027271095.1	horizontal	m5node_000308	GCA_027271095.1	56.000000	57.000000	257.000000	257.000000
m5node_000308->GCA_027271115.1	horizontal	m5node_000308	GCA_027271115.1	56.000000	57.000000	258.000000	258.000000
m5node_000309.vertical	vertical	m5node_000309		55.000000	55.000000	260.500000	264.375000
m5node_000309->m5node_000310	horizontal	m5node_000309	m5node_000310	55.000000	56.000000	260.500000	260.500000
m5node_000309->m5node_000311	horizontal	m5node_000309	m5node_000311	55.000000	56.000000	264.375000	264.375000
m5node_000310.vertical	vertical	m5node_000310		56.000000	56.000000	260.000000	261.000000
m5node_000310->GCA_030253075.1	horizontal	m5node_000310	GCA_030253075.1	56.000000	57.000000	260.000000	260.000000
m5node_000310->GCA_042465225.1	horizontal	m5node_000310	GCA_042465225.1	56.000000	57.000000	261.000000	261.000000
m5node_000311.vertical	vertical	m5node_000311		56.000000	56.000000	263.250000	265.500000
m5node_000311->m5node_000312	horizontal	m5node_000311	m5node_000312	56.000000	57.000000	263.250000	263.250000
m5node_000311->m5node_000314	horizontal	m5node_000311	m5node_000314	56.000000	57.000000	265.500000	265.500000
m5node_000312.vertical	vertical	m5node_000312		57.000000	57.000000	262.500000	264.000000
m5node_000312->m5node_000313	horizontal	m5node_000312	m5node_000313	57.000000	58.000000	262.500000	262.500000
m5node_000312->GCA_042465415.1	horizontal	m5node_000312	GCA_042465415.1	57.000000	58.000000	264.000000	264.000000
m5node_000313.vertical	vertical	m5node_000313		58.000000	58.000000	262.000000	263.000000
m5node_000313->GCA_042465235.1	horizontal	m5node_000313	GCA_042465235.1	58.000000	59.000000	262.000000	262.000000
m5node_000313->GCA_042465405.1	horizontal	m5node_000313	GCA_042465405.1	58.000000	59.000000	263.000000	263.000000
m5node_000314.vertical	vertical	m5node_000314		57.000000	57.000000	265.000000	266.000000
m5node_000314->GCA_042465365.1	horizontal	m5node_000314	GCA_042465365.1	57.000000	58.000000	265.000000	265.000000
m5node_000314->GCA_042465505.1	horizontal	m5node_000314	GCA_042465505.1	57.000000	58.000000	266.000000	266.000000
m5node_000315.vertical	vertical	m5node_000315		52.000000	52.000000	269.500000	273.875000
m5node_000315->m5node_000316	horizontal	m5node_000315	m5node_000316	52.000000	53.000000	269.500000	269.500000
m5node_000315->m5node_000319	horizontal	m5node_000315	m5node_000319	52.000000	53.000000	273.875000	273.875000
m5node_000316.vertical	vertical	m5node_000316		53.000000	53.000000	268.500000	270.500000
m5node_000316->m5node_000317	horizontal	m5node_000316	m5node_000317	53.000000	54.000000	268.500000	268.500000
m5node_000316->m5node_000318	horizontal	m5node_000316	m5node_000318	53.000000	54.000000	270.500000	270.500000
