sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes	bioproject_accession	country	date_resolution	source_database	sequencing_tech	total_sequence_length	gc_percent	n_contigs	contig_n50	ena_run_accession	sra_sample_accession	ena_sample_accession	raw_reads_available	raw_read_run_count	raw_read_link_status	raw_read_link_source	duplicate_group_id	record_decision	analysis_cohort_id	analysis_cohort_name	phylogeny_manifest_type	phylogeny_selected_for_tree	ptxP_label	fim3_label	fhaB2400_5550_label	marker_23s_status	background_profile_id	background_display_label	published_lineage_label	published_sublineage_label	typing_source_tier	phylo_lineage_source	prn_interpretable	prn_disrupted	evidence_tier	rescued_prn_call	country_program_target	prn_rescue_status	prn_rescue_source	has_reads	data_origin	culture_status	specimen_type	ct_or_dna_input	provenance_note
SAMN03249370	SAMN03249370	GCA_001605235.1	SRR3205789;SRR3441714;SRR3441715	USA	2010			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249371	SAMN03249371	GCA_001605255.1	SRR3205790;SRR3441716;SRR3441717	USA	2010			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249372	SAMN03249372	GCA_001605155.1	SRR3205791;SRR3441718;SRR3441719	USA	2010			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249373	SAMN03249373	GCA_001605275.1	SRR3205792;SRR3441720;SRR3441721	CHN	1951			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA266616	China	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4133777	67.5	1	4133777		SRS1324878		true	3	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000349	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		chn_wp_only	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249374	SAMN03249374	GCA_001605295.1	SRR3205793;SRR3441722;SRR3441723;SRR3441724	JPN	1954			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA266616	Japan	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4102978	67.5	1	4102978		SRS1324877		true	4	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000350	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		jpn_pre2012_mixed_ap	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249375	SAMN03249375	GCA_001628735.1	SRR3205794;SRR5070901;SRR5071004;SRR5839116;SRR5839130;SRR5839526	USA	2012			intact	intact	rule_high	prn_evt_intact	96.01	96.01	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249376	SAMN03249376	GCA_001509915.1	SRR3205795	USA	2013			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249377	SAMN03249377	GCA_001605345.1	SRR2037314;SRR3441725;SRR3441726	USA	2010			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249378	SAMN03249378	GCA_001605385.1	SRR2037315;SRR3441727;SRR3441728	USA	2012			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249379	SAMN03249379	GCA_001605405.1	SRR2037316;SRR3441729;SRR3441730	USA	2012			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03249380	SAMN03249380	GCA_001605425.1	SRR2037317;SRR3441731;SRR3441732	USA	2012			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03251820	SAMN03251820	GCA_001601785.1	SRR3205796;SRR3441733;SRR3441734	USA	2012			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03366100	SAMN03366100	GCA_001509895.1	SRR3205797	FRA	2007			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA266616	France	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4079396	67.5	1	4079396		SRS1324873		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000330	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		fra_ap_mixed	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455331	SAMN03455331	GCA_001984925.1	SRR5070779;SRR5070788;SRR5825970;SRR5825973	USA	2000			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455332	SAMN03455332	GCA_001984945.1	SRR5070728;SRR5071069;SRR5828164;SRR5828174;SRR5828175	USA	2001			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455333	SAMN03455333	GCA_001984965.1	SRR5070720;SRR5070941;SRR5828160;SRR5828170	USA	2000			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455334	SAMN03455334	GCA_001984985.1	SRR5070842;SRR5070847	USA	2002			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4106400	67.5	1	4106400		SRS1832516		true	2	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000393	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455335	SAMN03455335	GCA_001985005.1	SRR5828163;SRR5828171;SRR9006133	USA	2003			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455336	SAMN03455336	GCA_001985025.1	SRR5070807;SRR5070893;SRR5826164;SRR5826169	USA	2004			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455337	SAMN03455337	GCA_001985045.1	SRR5070756;SRR5070796;SRR5826157;SRR5826161	USA	2005			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455338	SAMN03455338	GCA_001985065.1	SRR5070830;SRR5070883;SRR5826156;SRR5826159;SRR5826165	USA	2005			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455339	SAMN03455339	GCA_001985085.1	SRR5070765;SRR5070887;SRR5826167;SRR5826168	USA	2005			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4116415	67.5	1	4116415		SRS1832463		true	4	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000398	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455340	SAMN03455340	GCA_001985105.1	SRR5070689;SRR5070811;SRR5826154;SRR5826163	USA	2005			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455341	SAMN03455341	GCA_001985125.1	SRR5070927;SRR5070983;SRR5826158;SRR5826166	USA	2005			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455342	SAMN03455342	GCA_001985145.1	SRR5070773;SRR5070804;SRR5826155;SRR5826162	USA	2008			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455343	SAMN03455343	GCA_001985165.1	SRR5070831;SRR5070909;SRR5829557;SRR5829558	USA	2003			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455344	SAMN03455344	GCA_001985185.1	SRR5070850;SRR5071054;SRR5829563;SRR5829572	USA	2008			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4106424	67.5	2	3663211		SRS1832521		true	4	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000403	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455345	SAMN03455345	GCA_001985205.1	SRR5070660;SRR5070764;SRR5829562;SRR5829569	USA	2008			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4108495	67.5	1	4108495		SRS1832370		true	4	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000404	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455346	SAMN03455346	GCA_001985225.1	SRR5070735;SRR5070918;SRR5829566;SRR5829568	USA	2007			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq; PacBio	4106406	67.5	1	4106406		SRS1832438		true	4	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000405	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN03455347	SAMN03455347	GCA_001985245.1	SRR5070814;SRR5070952	USA	2009			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
